location,date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
Richland,2021-09-15,56.7,71.9,85.3,,47.9,0.0,10.0,,4.72,18.3,19.68
Richland,2021-09-16,41.7,61.5,75.4,,33.4,0.0,9.9,,8.29,24.17,32.22
Richland,2021-09-17,43.7,57.8,74.5,,36.4,0.0,9.9,,2.88,10.24,
Richland,2021-09-18,59.2,67.0,75.6,,45.9,0.0,10.0,,5.75,17.26,24.17
Richland,2021-09-19,55.9,63.7,75.2,,46.5,0.0,10.0,,8.75,16.11,19.68
Richland,2021-09-20,48.7,63.3,75.4,,42.2,0.0,10.0,,6.79,13.81,19.68
Richland,2021-09-21,39.9,58.9,79.9,,42.9,0.0,9.3,,1.61,6.9,
Richland,2021-09-22,46.6,62.4,80.2,,43.4,0.0,9.6,,3.34,13.81,
Richland,2021-09-23,51.6,65.9,81.9,,48.7,0.0,10.0,,4.03,10.24,
Richland,2021-09-24,46.6,63.6,85.3,,47.0,0.0,10.0,,2.53,8.06,
Richland,2021-09-25,50.9,68.2,90.1,,46.7,0.0,9.9,,2.88,9.21,
Richland,2021-09-26,62.4,75.6,90.0,,42.3,0.0,9.9,,7.25,18.3,25.32
Richland,2021-09-27,60.4,72.1,86.5,,46.0,0.0,9.9,,8.29,18.3,25.32
Richland,2021-09-28,51.8,58.6,70.9,,48.7,0.0,9.9,,10.36,19.68,26.35
Richland,2021-09-29,48.7,59.0,70.9,,42.4,0.0,10.0,,8.17,14.96,21.86
Richland,2021-09-30,45.5,59.4,84.6,,42.7,0.0,9.5,,3.68,17.26,21.86
Richland,2022-06-01,48.7,65.4,82.6,,48.4,,10.0,,2.53,8.06,
Richland,2022-06-02,58.1,71.8,86.9,,50.8,,10.0,,5.75,13.81,
Richland,2022-06-03,54.3,68.5,85.8,,55.3,,10.0,,2.88,23.02,33.26
Richland,2022-06-04,55.6,64.1,78.8,,50.4,0.01,10.0,,7.71,13.81,20.83
Richland,2022-06-05,59.0,69.2,82.4,,54.1,0.06,10.0,,6.44,24.17,31.07
Richland,2022-06-06,53.8,67.8,80.4,,47.0,0.02,10.0,,7.83,18.3,25.32
Richland,2022-06-07,48.4,64.8,82.8,,43.6,0.0,10.0,,3.11,16.11,21.86
Richland,2022-06-08,65.7,75.0,86.0,,45.5,0.0,10.0,,5.98,14.96,19.68
Richland,2022-06-09,59.4,73.0,88.3,,39.6,0.0,10.0,,5.29,16.11,19.68
Richland,2022-06-10,64.4,74.2,85.1,,56.1,0.01,10.0,,8.4,14.96,19.68
Richland,2022-06-11,60.8,67.4,79.9,,58.9,0.31,10.0,,6.33,19.68,26.35
Richland,2022-06-12,56.1,65.7,74.8,,52.1,0.01,10.0,,6.79,21.86,28.88
Richland,2022-06-13,49.6,56.1,73.2,,46.5,0.2,9.5,,11.28,20.83,29.92
Richland,2022-06-14,50.2,61.4,74.5,,38.9,0.0,9.9,,12.54,23.02,32.22
Richland,2022-06-15,48.9,63.1,78.6,,42.6,0.0,10.0,,5.75,12.77,17.26
Richland,2022-06-16,56.7,70.6,82.0,,45.6,0.0,9.9,,5.98,12.77,17.26
Richland,2022-06-17,63.7,70.3,79.9,,45.7,0.0,10.0,,6.44,14.96,20.83
Richland,2022-06-18,53.6,63.8,78.8,,48.3,0.01,10.0,,6.9,18.3,24.17
Richland,2022-06-19,50.0,61.5,79.0,,47.9,,10.0,,7.13,16.11,23.02
Richland,2022-06-20,55.4,68.5,81.0,,45.0,0.0,10.0,,7.94,17.26,25.32
Richland,2022-06-21,52.0,70.0,87.8,,48.5,0.0,10.0,,2.88,11.39,18.3
Richland,2022-06-22,55.0,75.1,93.0,,50.4,0.0,10.0,,2.42,13.81,19.68
Richland,2022-06-23,54.9,74.5,94.5,,42.9,0.0,10.0,,7.25,19.68,24.17
Richland,2022-06-24,63.5,74.3,84.7,,36.6,0.0,10.0,,10.13,18.3,25.32
Richland,2022-06-25,50.4,70.9,91.8,,44.8,0.0,10.0,,4.72,12.77,17.26
Richland,2022-06-26,53.1,75.1,97.5,,43.7,0.0,9.8,,5.29,11.39,
Richland,2022-06-27,60.1,81.8,102.6,,45.8,0.0,10.0,,3.91,10.24,
Richland,2022-06-28,72.5,86.1,102.6,,42.4,0.0,10.0,,10.7,25.32,32.22
Richland,2022-06-29,56.5,73.0,89.2,,46.0,0.0,10.0,,8.06,21.86,29.92
Richland,2022-06-30,55.9,75.3,89.6,,45.9,0.0,10.0,,4.49,13.81,17.26
Richland,2022-07-01,58.6,76.8,93.9,,47.8,0.0,10.0,,3.22,10.24,16.11
Richland,2022-07-02,61.5,77.8,94.3,,48.4,0.0,10.0,,3.11,9.21,
Richland,2022-07-03,62.2,75.6,92.7,,50.4,,10.0,,7.25,14.96,20.83
Richland,2022-07-04,61.2,72.3,86.7,,44.6,0.0,10.0,,5.75,17.26,25.32
Richland,2022-07-05,55.0,72.4,86.9,,47.3,0.0,10.0,,5.06,14.96,18.3
Richland,2022-07-06,63.9,77.1,88.2,,55.6,,10.0,,3.68,9.21,
Richland,2022-07-07,68.0,77.7,88.2,,55.7,0.0,10.0,,3.68,14.96,20.83
Richland,2022-07-08,61.3,77.6,91.8,,52.8,0.0,10.0,,2.99,9.21,16.11
Richland,2022-07-09,60.4,77.2,92.3,,50.0,0.0,10.0,,4.03,9.21,
Richland,2022-07-10,58.8,77.4,91.4,,46.7,0.0,10.0,,5.06,13.81,18.3
Richland,2022-07-11,58.1,77.4,94.8,,47.9,0.0,10.0,,3.11,9.21,
Richland,2022-07-12,59.2,80.3,99.5,,54.0,0.0,9.9,,1.38,8.06,
