location,date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
White%20Center,2020-09-28,52.0,61.0,72.0,30.36,50.0,0.0,10.0,,3.91,9.21,
White%20Center,2020-09-29,54.0,64.1,77.0,30.11,52.6,0.0,10.0,,3.11,6.9,
White%20Center,2020-09-30,54.0,63.4,77.0,30.11,55.3,0.0,9.8,,1.38,4.72,
White%20Center,2021-06-01,53.1,71.0,82.9,30.08,52.8,0.0,9.7,,3.34,10.24,19.68
White%20Center,2021-06-02,57.9,73.6,86.0,29.89,55.7,0.0,10.0,,2.3,8.06,
White%20Center,2021-06-03,57.0,67.8,86.0,29.94,55.4,0.0,10.0,,4.6,8.06,
White%20Center,2021-06-04,53.1,61.1,78.1,30.03,49.6,0.0,10.0,,6.56,12.77,17.26
White%20Center,2021-06-05,53.1,60.9,69.1,29.97,44.8,0.0,10.0,,10.36,17.26,31.07
White%20Center,2021-06-06,50.0,53.0,66.9,30.01,43.2,0.0,10.0,,9.21,13.81,24.17
White%20Center,2021-06-07,45.0,51.6,62.1,29.90,44.0,0.56,9.3,,5.75,9.21,20.83
White%20Center,2021-06-08,45.0,57.5,68.0,29.95,41.6,0.08,10.0,,2.65,6.9,
White%20Center,2021-06-09,48.0,57.2,68.0,30.09,43.3,0.0,10.0,,7.25,11.39,20.83
White%20Center,2021-06-10,48.0,57.9,68.0,30.13,43.8,0.0,10.0,,5.75,11.39,21.86
White%20Center,2021-06-11,48.9,58.1,66.0,29.99,45.9,0.0,9.6,,3.34,9.21,
White%20Center,2021-06-12,52.0,60.4,73.0,29.96,53.1,0.28,9.8,,2.65,8.06,20.83
White%20Center,2021-06-13,52.0,62.8,73.0,29.85,56.4,0.15,9.2,,2.88,6.9,
White%20Center,2021-06-14,57.9,61.1,64.9,29.97,58.4,0.42,9.0,,2.99,6.9,
White%20Center,2021-06-15,55.0,61.5,69.1,30.10,52.2,0.01,10.0,,7.6,11.39,20.83
White%20Center,2021-06-16,54.0,61.4,71.1,30.32,50.1,0.0,10.0,,6.79,13.81,23.02
White%20Center,2021-06-17,54.0,64.7,78.1,30.19,47.0,0.0,10.0,,3.11,9.21,17.26
White%20Center,2021-06-18,54.0,64.7,78.1,30.10,47.1,0.0,10.0,,4.95,10.24,
White%20Center,2021-06-19,54.0,63.6,77.0,30.08,49.7,0.0,10.0,,3.45,8.06,
White%20Center,2021-06-20,54.0,68.4,79.0,30.01,54.1,0.0,10.0,,5.64,10.24,21.86
White%20Center,2021-06-21,60.1,73.9,88.0,29.88,53.7,0.0,10.0,,3.91,10.24,17.26
White%20Center,2021-06-22,60.1,71.7,88.0,29.83,55.8,0.0,10.0,,5.75,10.24,17.26
White%20Center,2021-06-23,55.9,65.2,78.1,29.88,55.0,0.0,10.0,,5.64,10.24,
White%20Center,2021-06-24,55.9,68.6,82.0,30.01,55.2,0.0,10.0,,3.91,9.21,
White%20Center,2021-06-25,57.9,73.9,87.1,30.02,57.5,0.0,10.0,,4.49,10.24,19.68
White%20Center,2021-06-26,63.0,81.9,99.0,29.96,60.2,0.0,10.0,,3.8,11.39,19.68
White%20Center,2021-06-27,69.1,85.5,99.0,29.88,61.7,0.0,10.0,,4.72,10.24,17.26
White%20Center,2021-06-28,72.0,88.9,104.0,29.73,62.4,0.0,10.0,,4.83,10.24,19.68
White%20Center,2021-06-29,63.0,79.0,104.0,29.72,61.8,0.0,10.0,,7.25,11.39,23.02
White%20Center,2021-06-30,61.0,69.2,84.9,29.84,58.0,0.0,10.0,,8.06,12.77,19.68
White%20Center,2021-07-01,61.0,67.6,75.0,29.96,57.4,0.0,10.0,,5.87,10.24,
