location,date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
Orchards,2021-06-11,52.0,60.3,68.0,29.99,47.2,0.0,9.9,,5.75,10.24,
Orchards,2021-06-12,57.0,64.3,80.1,29.95,53.0,0.06,10.0,,5.87,10.24,
Orchards,2021-06-13,57.9,65.8,80.1,29.86,59.1,0.43,9.1,,6.33,12.77,
Orchards,2021-06-14,61.0,63.3,71.1,29.96,59.2,0.51,9.2,,4.49,11.39,
Orchards,2021-06-15,55.9,63.0,73.0,30.12,52.5,0.11,10.0,,6.79,13.81,20.83
Orchards,2021-06-16,50.0,62.2,80.1,30.29,48.3,0.03,8.5,,6.21,14.96,18.3
Orchards,2021-06-17,50.0,69.3,84.0,30.14,48.8,0.0,10.0,,7.13,14.96,19.68
Orchards,2021-06-18,55.0,69.1,84.0,30.06,47.8,0.0,10.0,,9.32,16.11,20.83
Orchards,2021-06-19,55.0,65.3,82.0,30.06,48.7,0.0,10.0,,7.83,16.11,19.68
Orchards,2021-06-20,55.0,71.7,93.0,29.94,55.7,0.0,10.0,,7.25,11.39,18.3
Orchards,2021-06-21,59.0,79.4,96.1,29.83,56.7,0.0,10.0,,4.26,9.21,
Orchards,2021-06-22,63.0,75.6,97.0,29.84,55.5,0.0,10.0,,6.33,10.24,
Orchards,2021-06-23,57.9,69.4,82.9,29.87,54.4,0.0,10.0,,6.1,11.39,
Orchards,2021-06-24,55.9,69.2,89.1,29.98,53.7,0.0,10.0,,5.52,11.39,
Orchards,2021-06-25,55.9,76.9,93.0,29.98,58.3,0.0,10.0,,5.18,12.77,
Orchards,2021-06-26,64.9,84.0,107.1,29.93,62.9,0.0,10.0,,5.41,12.77,
Orchards,2021-06-27,70.0,91.1,111.9,29.82,63.2,0.0,10.0,,6.79,16.11,19.68
Orchards,2021-06-28,73.0,95.5,115.0,29.66,61.5,0.0,10.0,,7.94,16.11,26.35
Orchards,2021-06-29,63.0,81.8,,29.72,58.6,0.0,10.0,,8.4,16.11,25.32
Orchards,2021-06-30,63.0,74.0,93.0,29.84,59.0,0.0,9.2,,5.52,12.77,
Orchards,2021-07-01,64.0,69.7,79.0,29.97,57.4,0.0,9.7,,4.49,10.24,
Orchards,2021-07-02,62.6,69.9,86.0,29.99,57.1,0.0,10.0,,6.56,10.24,16.11
Orchards,2021-07-03,62.1,71.9,87.1,29.96,57.8,0.0,9.7,,6.67,11.39,18.3
Orchards,2021-07-04,57.9,71.4,87.1,29.96,55.5,0.0,10.0,,6.9,12.77,
Orchards,2021-07-05,57.9,70.3,86.0,30.01,54.0,0.0,10.0,,7.71,11.39,
Orchards,2021-07-06,59.0,70.8,89.1,29.99,55.3,0.0,10.0,,7.6,11.39,18.3
Orchards,2021-07-07,60.1,70.4,90.0,29.99,56.1,0.0,10.0,,7.13,12.77,16.11
Orchards,2021-07-08,57.9,65.7,78.1,30.01,52.4,0.0,10.0,,5.98,11.39,
Orchards,2021-07-09,57.0,68.8,88.0,30.05,53.5,0.0,10.0,,7.13,13.81,
Orchards,2021-07-10,57.0,73.5,89.1,30.08,56.5,0.0,10.0,,8.06,14.96,19.68
Orchards,2021-07-11,57.9,69.7,87.1,30.11,53.1,0.0,10.0,,9.09,17.26,24.17
Orchards,2021-07-12,57.2,70.5,84.9,30.02,54.7,0.0,10.0,,8.75,16.11,21.86
Orchards,2021-07-13,57.9,68.8,86.0,30.04,53.4,0.0,10.0,,7.71,14.96,20.83
Orchards,2021-07-14,57.9,68.4,86.0,30.01,53.7,0.0,10.0,,8.06,12.77,19.68
Orchards,2021-07-15,57.9,66.3,82.9,30.02,51.2,0.0,10.0,,8.06,12.77,18.3
Orchards,2021-07-16,57.9,67.0,80.1,30.04,50.9,0.0,10.0,,6.21,12.77,18.3
Orchards,2021-07-17,59.0,69.2,82.0,30.04,52.8,0.0,10.0,,7.94,14.96,21.86
Orchards,2021-07-18,57.9,70.0,87.1,30.09,51.8,0.0,10.0,,7.71,12.77,17.26
Orchards,2021-07-19,57.9,73.5,88.0,30.07,51.1,0.0,10.0,,7.13,14.96,
