location,date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
Bonney%20Lake,2020-09-20,59.0,62.8,71.6,,58.7,,8.8,,1.96,9.21,14.96
Bonney%20Lake,2020-09-21,48.2,58.5,69.8,,54.2,,9.4,,0.23,4.72,
Bonney%20Lake,2020-09-22,59.0,64.2,73.4,,57.6,,9.6,,1.38,6.9,14.96
Bonney%20Lake,2020-09-23,55.4,61.6,71.6,,56.8,,7.7,,3.45,11.39,19.68
Bonney%20Lake,2020-09-24,57.2,59.7,68.0,,57.0,,8.2,,5.41,11.39,19.68
Bonney%20Lake,2020-09-25,53.6,58.0,62.6,,55.5,,7.4,,4.83,12.77,20.83
Bonney%20Lake,2020-09-26,51.8,57.3,66.2,,52.8,,9.5,,3.22,9.21,16.11
Bonney%20Lake,2020-09-27,48.2,56.1,69.8,,52.5,,8.1,,1.15,6.9,11.39
Bonney%20Lake,2020-09-28,42.8,55.9,75.2,,49.7,0.0,8.6,,1.04,5.87,
Bonney%20Lake,2020-09-29,44.6,59.3,80.6,,53.2,,8.0,,0.46,4.72,
Bonney%20Lake,2020-09-30,50.0,62.5,80.6,,55.8,,9.3,,0.0,,
Bonney%20Lake,2021-06-01,51.8,68.5,86.0,,53.9,,10.0,,1.38,6.9,12.77
Bonney%20Lake,2021-06-02,55.4,72.2,87.8,,58.1,,10.0,,1.73,6.9,11.39
Bonney%20Lake,2021-06-03,51.8,67.4,86.0,,55.9,0.0,10.0,,1.5,5.87,
Bonney%20Lake,2021-06-04,44.6,60.4,77.0,,50.2,0.0,10.0,,1.73,8.06,13.81
Bonney%20Lake,2021-06-05,50.0,59.2,71.6,,47.3,,9.5,,4.95,12.77,24.17
Bonney%20Lake,2021-06-06,48.2,52.0,62.6,,44.2,,9.7,,3.8,13.81,20.83
Bonney%20Lake,2021-06-07,44.6,51.3,62.6,,45.8,,9.3,,2.76,8.06,13.81
Bonney%20Lake,2021-06-08,42.8,54.1,64.4,,45.9,,9.9,,0.69,4.72,
Bonney%20Lake,2021-06-09,41.0,54.7,68.0,,44.7,0.0,10.0,,0.81,9.21,16.11
Bonney%20Lake,2021-06-10,44.6,55.0,66.2,,45.0,,9.7,,3.11,9.21,16.11
Bonney%20Lake,2021-06-11,50.0,55.8,64.4,,49.3,,9.8,,0.35,4.72,
