location,date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
Pasco,2020-09-11,45.0,67.3,89.1,29.95,47.3,0.0,6.3,,2.76,8.06,
Pasco,2020-09-12,64.0,72.7,86.0,29.89,41.1,0.0,0.6,,7.36,16.11,
Pasco,2020-09-13,50.0,59.9,80.1,29.89,48.2,0.0,0.6,,2.65,5.87,
Pasco,2020-09-14,50.0,60.6,72.0,29.89,51.3,0.0,0.6,,2.19,6.9,
Pasco,2020-09-15,50.0,60.1,77.0,30.05,51.7,0.0,0.7,,2.3,5.87,
Pasco,2020-09-16,46.9,60.2,77.0,30.04,51.4,0.0,0.9,,2.42,5.87,
Pasco,2020-09-17,46.9,60.4,77.0,29.97,50.9,0.0,1.1,,1.96,4.72,
Pasco,2020-09-18,48.0,62.6,77.0,29.83,53.2,0.0,1.4,,2.76,9.21,
Pasco,2020-09-19,48.9,68.6,81.0,29.92,52.5,0.03,8.7,,10.93,18.3,26.35
Pasco,2020-09-20,55.0,69.5,81.0,30.01,50.5,0.0,10.0,,7.6,12.77,
Pasco,2020-09-21,46.9,63.0,82.0,29.93,49.0,0.0,9.9,,2.42,5.87,
Pasco,2020-09-22,46.9,67.5,82.9,29.91,51.7,0.0,9.8,,4.37,11.39,18.3
Pasco,2020-09-23,53.1,73.1,82.9,29.89,47.3,0.0,10.0,,5.75,12.77,
Pasco,2020-09-24,59.0,68.9,82.0,29.87,49.5,0.02,10.0,,15.19,24.17,29.92
Pasco,2020-09-25,52.0,63.4,75.9,29.87,47.1,0.0,9.9,,7.71,23.02,33.26
Pasco,2020-09-26,45.0,62.5,75.9,29.99,45.2,0.0,10.0,,7.6,18.3,35.79
Pasco,2020-09-27,43.0,60.2,75.0,30.30,43.1,0.0,10.0,,4.03,12.77,
Pasco,2020-09-28,39.9,57.0,79.0,30.41,42.6,0.0,9.5,,3.11,5.87,
Pasco,2020-09-29,39.9,58.6,81.0,30.20,44.7,0.0,9.2,,3.57,6.9,
Pasco,2020-09-30,39.9,60.5,82.0,30.17,48.3,0.0,9.3,,2.42,5.87,
Pasco,2021-06-01,48.9,77.3,98.1,30.00,50.5,0.0,10.0,,2.76,6.9,
Pasco,2021-06-02,57.0,80.0,104.0,29.82,54.0,0.0,10.0,,3.45,10.24,
Pasco,2021-06-03,57.0,86.1,104.0,29.75,53.6,0.0,10.0,,4.83,9.21,
Pasco,2021-06-04,59.0,80.2,99.0,29.81,46.8,0.0,10.0,,7.83,14.96,21.86
Pasco,2021-06-05,57.0,71.8,91.9,29.86,39.1,0.0,10.0,,13.58,28.88,37.98
Pasco,2021-06-06,46.9,60.4,80.1,29.95,35.8,0.0,10.0,,11.16,23.02,34.41
Pasco,2021-06-07,46.9,60.9,70.0,29.88,35.0,0.0,10.0,,9.44,18.3,27.73
Pasco,2021-06-08,50.0,64.6,79.0,29.86,33.7,0.0,10.0,,3.68,11.39,17.26
Pasco,2021-06-09,50.0,67.4,79.0,29.99,37.0,0.0,10.0,,8.17,16.11,19.68
Pasco,2021-06-10,55.9,67.2,79.0,29.99,34.7,0.0,10.0,,11.85,21.86,29.92
Pasco,2021-06-11,51.1,65.1,79.0,29.97,38.1,0.0,10.0,,6.67,18.3,
Pasco,2021-06-12,51.1,70.7,84.9,29.96,50.3,0.09,10.0,,6.56,10.24,18.3
Pasco,2021-06-13,59.0,75.9,93.9,29.79,51.7,0.02,10.0,,6.33,13.81,
Pasco,2021-06-14,61.0,76.9,93.9,29.84,54.0,0.0,10.0,,6.79,19.68,35.79
Pasco,2021-06-15,60.1,68.7,89.1,30.03,55.1,0.0,9.8,,8.75,28.88,39.13
Pasco,2021-06-16,46.9,65.5,82.0,30.26,46.4,0.1,10.0,,5.41,20.83,31.07
Pasco,2021-06-17,46.0,68.9,90.0,30.10,45.1,0.0,10.0,,3.57,10.24,
Pasco,2021-06-18,46.0,72.9,93.9,29.94,44.4,0.0,10.0,,3.57,10.24,
Pasco,2021-06-19,48.9,76.9,95.0,29.86,45.3,0.0,10.0,,4.95,11.39,18.3
Pasco,2021-06-20,54.0,77.1,93.0,29.90,51.0,0.0,10.0,,10.24,17.26,
Pasco,2021-06-21,59.0,77.7,96.1,29.87,55.2,0.0,10.0,,5.06,9.21,
Pasco,2021-06-22,59.0,82.2,98.1,29.71,54.8,0.0,10.0,,6.21,20.83,32.22
Pasco,2021-06-23,62.1,85.8,99.0,29.71,51.8,0.0,10.0,,10.93,19.68,25.32
Pasco,2021-06-24,57.0,82.3,99.0,29.83,47.1,0.0,10.0,,5.75,17.26,
Pasco,2021-06-25,57.0,84.9,99.0,29.89,57.4,0.0,10.0,,5.29,11.39,
Pasco,2021-06-26,64.0,86.9,109.9,29.92,59.1,0.0,9.8,,5.18,16.11,26.35
Pasco,2021-06-27,64.0,90.3,115.0,29.88,58.0,0.0,10.0,,5.98,14.96,23.02
Pasco,2021-06-28,66.9,93.2,115.0,29.76,57.9,0.0,10.0,,6.44,13.81,
Pasco,2021-06-29,69.1,90.4,114.1,29.66,66.2,0.0,9.8,,6.33,10.24,
Pasco,2021-06-30,69.1,94.2,113.0,29.58,61.1,0.0,10.0,,8.52,14.96,25.32
Pasco,2021-07-01,73.9,86.7,113.0,29.70,55.6,0.0,9.7,,13.58,27.73,40.28
Pasco,2021-07-02,66.9,81.3,99.0,29.79,54.3,0.0,10.0,,9.09,18.3,
Pasco,2021-07-03,61.0,83.9,102.0,29.80,55.4,0.0,9.9,,6.33,11.39,
Pasco,2021-07-04,61.0,86.9,102.0,29.77,50.2,0.0,10.0,,8.17,13.81,
Pasco,2021-07-05,72.0,86.4,100.9,29.84,48.1,0.0,10.0,,7.71,12.77,16.11
Pasco,2021-07-06,57.9,83.6,100.9,29.87,47.5,0.0,10.0,,4.6,10.24,
Pasco,2021-07-07,57.9,85.7,102.0,29.75,52.8,0.0,10.0,,8.29,21.86,28.88
Pasco,2021-07-08,57.0,79.8,99.0,29.83,45.8,0.0,10.0,,6.79,19.68,29.92
Pasco,2021-07-09,57.0,81.7,96.1,29.93,44.4,0.0,10.0,,7.36,16.11,
Pasco,2021-07-10,57.0,79.3,102.9,29.96,49.6,0.0,10.0,,3.91,8.06,
Pasco,2021-07-11,57.0,83.8,102.9,29.93,45.0,0.0,10.0,,4.37,12.77,
Pasco,2021-07-12,57.0,81.8,102.0,29.87,47.7,0.0,9.6,,3.34,6.9,
Pasco,2021-07-13,57.0,86.6,102.9,29.84,50.1,0.0,9.7,,3.57,9.21,
Pasco,2021-07-14,63.0,85.9,105.1,29.79,54.2,0.0,9.1,,3.57,10.24,
Pasco,2021-07-15,63.0,85.0,105.1,29.76,48.3,0.0,10.0,,7.48,11.39,18.3
Pasco,2021-07-16,66.0,80.1,98.1,29.82,49.2,0.0,10.0,,10.93,19.68,24.17
Pasco,2021-07-17,57.9,77.5,93.0,29.92,48.2,0.0,10.0,,7.02,18.3,23.02
Pasco,2021-07-18,57.9,81.0,97.0,29.96,50.7,0.0,10.0,,4.72,10.24,
Pasco,2021-07-19,61.0,78.7,97.0,29.93,55.1,0.0,10.0,,4.72,9.21,
